# src_chip dst_chip src_pe dst_pe inject_cycle
# entries=256 chips=1 pe_per_chip=1024 timesteps=5 interval=2000 seed=421
0 0 224 406 10000
0 0 620 542 10000
0 0 178 750 10000
0 0 888 403 10000
0 0 701 113 10000
0 0 642 325 10000
0 0 239 962 10000
0 0 360 265 10000
0 0 149 651 10000
0 0 431 194 10000
0 0 811 1012 10000
0 0 184 694 10000
0 0 681 928 10000
0 0 873 519 10000
0 0 99 876 10000
0 0 212 624 10000
0 0 238 426 10000
0 0 129 212 10000
0 0 752 921 10000
0 0 140 341 10000
0 0 422 633 10000
0 0 290 388 10000
0 0 961 890 10000
0 0 405 50 10000
0 0 716 167 10000
0 0 226 675 10000
0 0 973 62 10000
0 0 356 644 10000
