# Noxim traffic table generated from MNIST SNN inference
# num_images=10, timesteps=16, interval=500, start_idx=0
# chip mapping: 0=input(784), 1=hidden(256), 2=output(10)
# 18189 total spike events
# src_chip  dst_chip  src_pe  dst_pe  inject_cycle
0  1  5  4  1500
0  1  5  2  1500
0  1  5  10  1500
0  1  5  12  1500
0  1  5  11  1500
0  1  5  6  1500
0  1  5  4  1500
0  1  5  6  1500
0  1  5  8  1500
0  1  5  14  1500
0  1  5  13  1500
0  1  5  14  1500
0  1  5  13  1500
0  1  6  14  1500
0  1  6  8  1500
0  1  6  0  1500
0  1  6  1  1500
0  1  6  6  1500
0  1  6  4  1500
0  1  7  3  1500
0  1  7  15  1500
0  1  7  3  1500
0  1  7  15  1500
0  1  8  12  1500
0  1  8  9  1500
0  1  8  11  1500
0  1  8  4  1500
0  1  8  9  1500
0  1  9  2  1500
0  1  9  14  1500
0  1  10  4  1500
0  1  10  4  1500
0  1  10  10  1500
0  1  10  11  1500
0  1  11  7  1500
0  1  11  9  1500
0  1  11  3  1500
0  1  11  11  1500
0  1  11  4  1500
0  1  12  4  1500
0  1  12  3  1500
0  1  12  5  1500
0  1  12  5  1500
0  1  12  6  1500
0  1  13  3  1500
0  1  13  2  1500
0  1  13  9  1500
0  1  13  2  1500
0  1  13  11  1500
0  1  13  15  1500
0  1  14  5  1500
0  1  14  15  1500
0  1  14  1  1500
0  1  15  0  1500
0  1  15  10  1500
0  1  15  11  1500
1  2  1  9  1500
1  2  2  0  1500
1  2  3  7  1500
1  2  3  9  1500
1  2  3  4  1500
1  2  4  0  1500
1  2  4  6  1500
1  2  5  8  1500
1  2  6  2  1500
1  2  6  8  1500
1  2  6  5  1500
1  2  7  9  1500
1  2  7  7  1500
1  2  8  7  1500
1  2  8  6  1500
1  2  9  1  1500
1  2  10  9  1500
1  2  10  3  1500
1  2  11  2  1500
1  2  12  5  1500
1  2  13  4  1500
1  2  15  0  1500
1  2  15  2  1500
0  1  4  1  2000
0  1  4  2  2000
0  1  4  13  2000
0  1  4  1  2000
0  1  4  8  2000
0  1  4  11  2000
0  1  4  11  2000
0  1  4  2  2000
0  1  4  0  2000
0  1  4  6  2000
0  1  4  3  2000
0  1  4  11  2000
0  1  4  5  2000
0  1  4  6  2000
0  1  4  1  2000
0  1  4  9  2000
0  1  5  3  2000
0  1  5  11  2000
0  1  5  0  2000
0  1  5  14  2000
0  1  5  10  2000
0  1  5  3  2000
0  1  5  0  2000
0  1  5  4  2000
0  1  5  2  2000
0  1  5  3  2000
0  1  5  13  2000
0  1  5  10  2000
0  1  6  2  2000
0  1  6  9  2000
0  1  6  4  2000
0  1  6  15  2000
0  1  6  1  2000
0  1  7  11  2000
0  1  7  11  2000
0  1  7  1  2000
0  1  7  3  2000
0  1  8  6  2000
0  1  8  13  2000
0  1  8  8  2000
0  1  8  11  2000
0  1  8  12  2000
0  1  8  13  2000
0  1  9  6  2000
0  1  9  7  2000
0  1  9  11  2000
0  1  10  4  2000
0  1  10  14  2000
0  1  10  0  2000
0  1  10  2  2000
0  1  10  13  2000
0  1  11  5  2000
0  1  11  1  2000
0  1  11  3  2000
0  1  12  8  2000
0  1  12  13  2000
0  1  12  1  2000
0  1  12  0  2000
0  1  12  8  2000
0  1  13  15  2000
0  1  13  4  2000
0  1  13  15  2000
0  1  13  14  2000
0  1  13  4  2000
0  1  13  12  2000
0  1  13  12  2000
0  1  14  7  2000
0  1  14  5  2000
0  1  14  14  2000
0  1  14  12  2000
0  1  15  11  2000
0  1  15  15  2000
0  1  15  7  2000
1  2  0  2  2000
1  2  0  5  2000
1  2  0  3  2000
1  2  0  6  2000
1  2  0  8  2000
1  2  1  7  2000
1  2  2  8  2000
1  2  2  1  2000
1  2  2  9  2000
1  2  3  7  2000
1  2  4  4  2000
1  2  4  4  2000
1  2  5  3  2000
1  2  5  3  2000
1  2  6  8  2000
1  2  6  3  2000
1  2  6  3  2000
1  2  7  5  2000
1  2  7  5  2000
1  2  7  2  2000
1  2  8  7  2000
1  2  8  2  2000
1  2  9  0  2000
1  2  9  6  2000
1  2  11  6  2000
1  2  13  5  2000
1  2  15  2  2000
0  1  4  4  2500
0  1  4  5  2500
0  1  4  0  2500
0  1  4  14  2500
0  1  4  8  2500
0  1  4  4  2500
0  1  4  1  2500
0  1  4  11  2500
0  1  4  11  2500
0  1  4  9  2500
0  1  4  3  2500
0  1  4  14  2500
0  1  4  10  2500
0  1  4  8  2500
0  1  5  11  2500
0  1  5  14  2500
0  1  5  14  2500
0  1  5  9  2500
0  1  5  6  2500
0  1  5  7  2500
0  1  5  12  2500
0  1  5  11  2500
0  1  5  0  2500
0  1  5  2  2500
0  1  5  14  2500
0  1  5  14  2500
0  1  5  15  2500
0  1  5  7  2500
0  1  6  11  2500
0  1  6  12  2500
0  1  6  6  2500
0  1  6  2  2500
0  1  6  15  2500
0  1  7  1  2500
0  1  7  8  2500
0  1  7  9  2500
0  1  7  10  2500
0  1  7  4  2500
0  1  8  11  2500
0  1  8  3  2500
0  1  8  12  2500
0  1  8  4  2500
0  1  9  11  2500
0  1  9  12  2500
0  1  10  2  2500
0  1  10  4  2500
0  1  10  12  2500
0  1  10  1  2500
0  1  11  3  2500
0  1  11  6  2500
0  1  11  15  2500
0  1  11  9  2500
0  1  11  5  2500
0  1  12  15  2500
0  1  12  7  2500
0  1  12  6  2500
0  1  12  6  2500
0  1  12  5  2500
0  1  12  5  2500
0  1  13  11  2500
0  1  13  0  2500
0  1  13  11  2500
0  1  13  3  2500
0  1  13  5  2500
0  1  13  3  2500
0  1  13  9  2500
0  1  14  11  2500
0  1  14  4  2500
0  1  14  4  2500
0  1  15  4  2500
0  1  15  12  2500
1  2  0  2  2500
1  2  0  7  2500
1  2  0  7  2500
1  2  1  7  2500
1  2  2  9  2500
1  2  3  8  2500
1  2  3  5  2500
1  2  3  7  2500
1  2  4  2  2500
1  2  4  7  2500
1  2  4  0  2500
1  2  5  8  2500
1  2  6  3  2500
1  2  6  2  2500
1  2  6  8  2500
1  2  6  4  2500
1  2  7  5  2500
1  2  8  7  2500
1  2  10  0  2500
1  2  11  0  2500
1  2  13  2  2500
1  2  13  2  2500
1  2  15  7  2500
1  2  15  9  2500
0  1  4  2  3000
0  1  4  0  3000
0  1  4  13  3000
0  1  4  7  3000
0  1  4  3  3000
0  1  4  5  3000
0  1  4  11  3000
0  1  4  6  3000
0  1  4  14  3000
0  1  4  10  3000
0  1  4  15  3000
0  1  4  14  3000
0  1  4  4  3000
0  1  5  10  3000
0  1  5  0  3000
0  1  5  15  3000
0  1  5  3  3000
0  1  5  11  3000
0  1  5  13  3000
0  1  5  2  3000
0  1  5  12  3000
0  1  5  0  3000
0  1  5  7  3000
0  1  5  8  3000
0  1  5  6  3000
0  1  6  10  3000
0  1  6  14  3000
0  1  6  6  3000
0  1  6  8  3000
0  1  6  13  3000
0  1  6  11  3000
0  1  7  1  3000
0  1  7  15  3000
0  1  7  0  3000
0  1  7  9  3000
0  1  7  8  3000
0  1  8  12  3000
0  1  8  2  3000
0  1  8  3  3000
0  1  8  12  3000
0  1  8  2  3000
0  1  8  8  3000
0  1  9  11  3000
0  1  9  9  3000
0  1  10  3  3000
0  1  10  4  3000
0  1  10  15  3000
0  1  10  5  3000
0  1  10  0  3000
0  1  11  3  3000
0  1  11  4  3000
0  1  11  15  3000
0  1  11  4  3000
0  1  11  0  3000
0  1  11  8  3000
0  1  12  1  3000
0  1  12  4  3000
0  1  12  15  3000
0  1  12  11  3000
0  1  12  0  3000
0  1  13  6  3000
0  1  13  2  3000
0  1  13  2  3000
0  1  13  9  3000
0  1  13  8  3000
0  1  14  11  3000
0  1  14  13  3000
0  1  14  5  3000
0  1  14  14  3000
0  1  15  6  3000
0  1  15  5  3000
0  1  15  12  3000
1  2  0  4  3000
1  2  0  2  3000
1  2  0  7  3000
1  2  3  8  3000
1  2  3  7  3000
1  2  3  5  3000
1  2  4  4  3000
1  2  4  8  3000
1  2  5  3  3000
1  2  6  2  3000
1  2  9  5  3000
1  2  11  0  3000
1  2  12  4  3000
1  2  12  2  3000
1  2  13  8  3000
1  2  15  2  3000
0  1  4  7  3500
0  1  4  8  3500
0  1  4  14  3500
0  1  4  15  3500
0  1  4  11  3500
0  1  4  0  3500
0  1  4  5  3500
0  1  4  14  3500
0  1  4  12  3500
0  1  4  11  3500
0  1  4  9  3500
0  1  4  6  3500
0  1  4  6  3500
0  1  4  11  3500
0  1  4  3  3500
0  1  4  10  3500
0  1  4  11  3500
0  1  5  13  3500
0  1  5  5  3500
0  1  5  11  3500
0  1  5  1  3500
0  1  5  2  3500
0  1  5  6  3500
0  1  5  0  3500
0  1  5  15  3500
0  1  5  14  3500
0  1  5  0  3500
0  1  5  13  3500
0  1  5  8  3500
0  1  5  11  3500
0  1  6  14  3500
0  1  6  9  3500
0  1  6  1  3500
0  1  6  0  3500
0  1  7  8  3500
0  1  7  15  3500
0  1  7  8  3500
0  1  7  6  3500
0  1  7  0  3500
0  1  8  14  3500
0  1  8  4  3500
0  1  8  10  3500
0  1  8  10  3500
0  1  8  5  3500
0  1  9  1  3500
0  1  9  5  3500
0  1  10  4  3500
0  1  10  11  3500
0  1  10  13  3500
0  1  10  2  3500
0  1  10  8  3500
0  1  11  0  3500
0  1  11  2  3500
0  1  11  12  3500
0  1  11  12  3500
0  1  11  12  3500
0  1  11  2  3500
0  1  12  9  3500
0  1  12  6  3500
0  1  12  15  3500
0  1  12  10  3500
0  1  12  14  3500
0  1  13  1  3500
0  1  13  6  3500
0  1  13  12  3500
0  1  13  5  3500
0  1  13  10  3500
0  1  13  8  3500
0  1  14  15  3500
0  1  14  2  3500
0  1  14  15  3500
0  1  14  6  3500
0  1  15  6  3500
0  1  15  8  3500
1  2  0  0  3500
1  2  1  0  3500
1  2  1  7  3500
1  2  5  6  3500
1  2  5  3  3500
1  2  6  2  3500
1  2  6  3  3500
1  2  8  6  3500
1  2  8  1  3500
1  2  9  1  3500
1  2  9  8  3500
1  2  10  8  3500
1  2  10  9  3500
1  2  11  1  3500
1  2  11  9  3500
1  2  12  4  3500
1  2  12  6  3500
1  2  13  7  3500
1  2  13  5  3500
1  2  15  6  3500
0  1  4  8  4000
0  1  4  5  4000
0  1  4  11  4000
0  1  4  8  4000
0  1  4  0  4000
0  1  4  10  4000
0  1  4  2  4000
0  1  4  11  4000
0  1  4  9  4000
0  1  4  6  4000
0  1  4  10  4000
0  1  4  13  4000
0  1  5  11  4000
0  1  5  8  4000
0  1  5  11  4000
0  1  5  6  4000
0  1  5  13  4000
0  1  5  13  4000
0  1  5  2  4000
0  1  5  3  4000
0  1  5  4  4000
0  1  5  2  4000
0  1  5  6  4000
0  1  5  3  4000
0  1  6  8  4000
0  1  6  1  4000
0  1  6  4  4000
0  1  6  10  4000
0  1  6  7  4000
0  1  6  6  4000
0  1  6  12  4000
0  1  7  15  4000
0  1  7  8  4000
0  1  7  1  4000
0  1  7  2  4000
0  1  8  15  4000
0  1  8  10  4000
0  1  8  12  4000
0  1  8  11  4000
0  1  8  2  4000
0  1  8  7  4000
0  1  9  12  4000
0  1  10  13  4000
0  1  10  4  4000
0  1  10  9  4000
0  1  10  1  4000
0  1  10  15  4000
0  1  10  3  4000
0  1  11  11  4000
0  1  11  3  4000
0  1  11  9  4000
0  1  11  11  4000
0  1  11  5  4000
0  1  12  13  4000
0  1  12  15  4000
0  1  12  14  4000
0  1  12  5  4000
0  1  12  12  4000
0  1  12  8  4000
0  1  13  9  4000
0  1  13  7  4000
0  1  13  10  4000
0  1  13  2  4000
0  1  13  6  4000
0  1  13  3  4000
0  1  13  4  4000
0  1  14  1  4000
0  1  14  5  4000
0  1  14  12  4000
0  1  15  8  4000
0  1  15  0  4000
0  1  15  11  4000
1  2  1  2  4000
1  2  1  7  4000
1  2  2  3  4000
1  2  2  6  4000
1  2  3  7  4000
1  2  4  2  4000
1  2  4  3  4000
1  2  4  2  4000
1  2  5  8  4000
1  2  5  8  4000
1  2  6  4  4000
1  2  7  5  4000
1  2  8  7  4000
1  2  8  7  4000
1  2  8  0  4000
1  2  10  0  4000
1  2  11  8  4000
1  2  12  3  4000
1  2  13  2  4000
1  2  14  2  4000
1  2  15  0  4000
0  1  4  14  4500
0  1  4  1  4500
0  1  4  13  4500
0  1  4  10  4500
0  1  4  3  4500
0  1  4  3  4500
0  1  4  6  4500
0  1  4  12  4500
0  1  4  13  4500
0  1  4  2  4500
0  1  4  5  4500
0  1  4  3  4500
0  1  4  2  4500
0  1  4  9  4500
0  1  4  4  4500
0  1  4  3  4500
0  1  4  13  4500
0  1  5  11  4500
0  1  5  11  4500
0  1  5  0  4500
0  1  5  14  4500
0  1  5  9  4500
0  1  5  9  4500
0  1  5  0  4500
0  1  5  14  4500
0  1  5  7  4500
0  1  5  12  4500
0  1  5  9  4500
0  1  5  12  4500
0  1  5  11  4500
0  1  6  14  4500
0  1  6  3  4500
0  1  6  4  4500
0  1  6  10  4500
0  1  7  8  4500
0  1  7  8  4500
0  1  7  10  4500
0  1  7  8  4500
0  1  7  11  4500
0  1  8  4  4500
0  1  8  13  4500
0  1  8  1  4500
0  1  8  8  4500
0  1  8  13  4500
0  1  9  3  4500
0  1  9  4  4500
0  1  9  4  4500
0  1  10  9  4500
0  1  10  7  4500
0  1  10  1  4500
0  1  10  14  4500
0  1  11  2  4500
0  1  11  8  4500
0  1  11  9  4500
0  1  11  1  4500
0  1  12  1  4500
0  1  12  15  4500
0  1  12  10  4500
0  1  12  0  4500
0  1  12  12  4500
0  1  12  8  4500
0  1  13  1  4500
0  1  13  11  4500
0  1  13  7  4500
0  1  13  3  4500
0  1  13  14  4500
0  1  13  4  4500
0  1  14  3  4500
0  1  14  5  4500
0  1  14  12  4500
0  1  15  10  4500
0  1  15  14  4500
0  1  15  3  4500
1  2  0  5  4500
1  2  0  6  4500
1  2  0  3  4500
1  2  0  8  4500
1  2  1  7  4500
1  2  2  5  4500
1  2  3  7  4500
1  2  3  7  4500
1  2  4  2  4500
1  2  4  1  4500
1  2  5  3  4500
1  2  5  6  4500
1  2  6  5  4500
1  2  7  6  4500
1  2  7  1  4500
1  2  8  6  4500
1  2  9  5  4500
1  2  10  4  4500
1  2  11  7  4500
1  2  11  0  4500
1  2  12  0  4500
1  2  12  7  4500
1  2  13  8  4500
1  2  14  7  4500
1  2  14  8  4500
1  2  15  4  4500
1  2  15  6  4500
0  1  4  13  5000
0  1  4  9  5000
0  1  4  14  5000
0  1  4  11  5000
0  1  4  4  5000
0  1  4  15  5000
0  1  4  8  5000
0  1  4  8  5000
0  1  4  6  5000
0  1  4  1  5000
0  1  4  11  5000
0  1  4  6  5000
0  1  4  14  5000
0  1  4  15  5000
0  1  4  12  5000
0  1  4  3  5000
0  1  5  11  5000
0  1  5  0  5000
0  1  5  12  5000
0  1  5  8  5000
0  1  5  14  5000
0  1  5  6  5000
0  1  5  5  5000
0  1  5  15  5000
0  1  5  7  5000
0  1  5  13  5000
0  1  5  14  5000
0  1  5  8  5000
0  1  5  7  5000
0  1  6  9  5000
0  1  6  13  5000
0  1  6  15  5000
0  1  6  5  5000
0  1  6  10  5000
0  1  6  5  5000
0  1  7  9  5000
0  1  7  11  5000
0  1  7  14  5000
0  1  7  7  5000
0  1  8  5  5000
0  1  8  4  5000
0  1  8  1  5000
0  1  9  5  5000
0  1  10  13  5000
0  1  10  6  5000
0  1  10  4  5000
0  1  10  12  5000
0  1  11  3  5000
0  1  11  4  5000
0  1  11  15  5000
0  1  11  1  5000
0  1  11  6  5000
0  1  11  8  5000
0  1  12  4  5000
0  1  12  4  5000
0  1  12  4  5000
0  1  12  5  5000
0  1  12  14  5000
0  1  13  6  5000
0  1  13  6  5000
0  1  13  6  5000
0  1  13  15  5000
0  1  13  2  5000
0  1  13  13  5000
0  1  13  5  5000
0  1  14  15  5000
0  1  14  3  5000
0  1  14  2  5000
0  1  14  8  5000
0  1  15  4  5000
0  1  15  11  5000
1  2  0  2  5000
1  2  2  8  5000
1  2  2  7  5000
1  2  3  4  5000
1  2  3  7  5000
1  2  3  2  5000
1  2  4  5  5000
1  2  4  2  5000
1  2  4  9  5000
1  2  5  3  5000
1  2  6  8  5000
1  2  6  1  5000
1  2  6  4  5000
1  2  8  7  5000
1  2  8  2  5000
1  2  8  4  5000
1  2  9  0  5000
1  2  10  0  5000
1  2  10  5  5000
1  2  11  0  5000
1  2  11  0  5000
1  2  11  7  5000
1  2  12  4  5000
1  2  14  0  5000
1  2  14  9  5000
1  2  15  3  5000
0  1  4  5  5500
0  1  4  11  5500
0  1  4  3  5500
0  1  4  8  5500
0  1  4  0  5500
0  1  4  13  5500
0  1  4  13  5500
0  1  4  7  5500
0  1  4  11  5500
0  1  4  1  5500
0  1  4  13  5500
0  1  4  11  5500
0  1  4  1  5500
0  1  4  15  5500
0  1  4  0  5500
0  1  5  11  5500
0  1  5  2  5500
0  1  5  11  5500
0  1  5  0  5500
0  1  5  1  5500
0  1  5  6  5500
0  1  5  15  5500
0  1  5  5  5500
0  1  5  9  5500
0  1  5  8  5500
0  1  5  13  5500
0  1  5  4  5500
0  1  6  9  5500
0  1  6  14  5500
0  1  6  6  5500
0  1  6  7  5500
0  1  6  13  5500
0  1  6  6  5500
0  1  7  6  5500
0  1  7  4  5500
0  1  7  12  5500
0  1  7  14  5500
0  1  7  9  5500
0  1  8  9  5500
0  1  8  6  5500
0  1  8  0  5500
0  1  8  2  5500
0  1  9  2  5500
0  1  9  2  5500
0  1  10  11  5500
0  1  10  2  5500
0  1  10  0  5500
0  1  10  6  5500
0  1  11  4  5500
0  1  11  1  5500
0  1  11  2  5500
0  1  11  4  5500
0  1  12  9  5500
0  1  12  12  5500
0  1  12  14  5500
0  1  12  12  5500
0  1  13  10  5500
0  1  13  14  5500
0  1  13  7  5500
0  1  13  9  5500
0  1  13  7  5500
0  1  13  5  5500
0  1  14  5  5500
0  1  14  1  5500
0  1  14  13  5500
0  1  15  1  5500
0  1  15  10  5500
0  1  15  12  5500
1  2  1  8  5500
1  2  2  3  5500
1  2  5  3  5500
1  2  5  3  5500
1  2  6  7  5500
1  2  7  8  5500
1  2  7  7  5500
1  2  8  6  5500
1  2  8  9  5500
1  2  9  2  5500
1  2  10  9  5500
1  2  11  2  5500
1  2  12  3  5500
1  2  13  8  5500
1  2  14  5  5500
1  2  15  6  5500
0  1  4  4  6000
0  1  4  9  6000
0  1  4  14  6000
0  1  4  3  6000
0  1  4  10  6000
0  1  4  14  6000
0  1  4  7  6000
0  1  4  15  6000
0  1  4  5  6000
0  1  4  8  6000
0  1  4  4  6000
0  1  4  0  6000
0  1  4  15  6000
0  1  4  3  6000
0  1  4  15  6000
0  1  4  10  6000
0  1  5  14  6000
0  1  5  15  6000
0  1  5  8  6000
0  1  5  15  6000
0  1  5  12  6000
0  1  5  9  6000
0  1  5  10  6000
0  1  5  3  6000
0  1  5  0  6000
0  1  5  3  6000
0  1  5  6  6000
0  1  5  3  6000
0  1  5  8  6000
0  1  5  11  6000
0  1  5  10  6000
0  1  5  14  6000
0  1  6  15  6000
0  1  6  14  6000
0  1  6  10  6000
0  1  6  3  6000
0  1  6  14  6000
0  1  6  3  6000
0  1  7  3  6000
0  1  7  5  6000
0  1  7  8  6000
0  1  7  10  6000
0  1  8  0  6000
0  1  8  12  6000
0  1  8  3  6000
0  1  8  4  6000
0  1  9  4  6000
0  1  9  4  6000
0  1  10  12  6000
0  1  10  0  6000
0  1  10  3  6000
0  1  11  0  6000
0  1  11  12  6000
0  1  11  15  6000
0  1  11  10  6000
0  1  11  9  6000
0  1  12  14  6000
0  1  12  4  6000
0  1  12  0  6000
0  1  12  8  6000
0  1  12  4  6000
0  1  13  6  6000
0  1  13  7  6000
0  1  13  4  6000
0  1  13  7  6000
0  1  13  6  6000
0  1  13  2  6000
0  1  14  13  6000
0  1  14  12  6000
0  1  14  0  6000
0  1  15  2  6000
0  1  15  0  6000
1  2  0  3  6000
1  2  0  5  6000
1  2  0  8  6000
1  2  1  0  6000
1  2  1  7  6000
1  2  3  5  6000
1  2  3  5  6000
1  2  5  8  6000
1  2  6  2  6000
1  2  6  8  6000
1  2  6  3  6000
1  2  6  3  6000
1  2  7  9  6000
1  2  7  9  6000
1  2  7  4  6000
1  2  8  7  6000
1  2  10  9  6000
1  2  11  0  6000
1  2  11  0  6000
1  2  11  7  6000
1  2  13  3  6000
1  2  13  7  6000
1  2  13  5  6000
1  2  13  7  6000
1  2  14  5  6000
1  2  15  8  6000
1  2  15  0  6000
0  1  4  10  6500
0  1  4  5  6500
0  1  4  0  6500
0  1  4  1  6500
0  1  4  13  6500
0  1  4  1  6500
0  1  4  8  6500
0  1  4  13  6500
0  1  4  11  6500
0  1  4  5  6500
0  1  4  2  6500
0  1  4  14  6500
0  1  4  9  6500
0  1  4  6  6500
0  1  4  15  6500
0  1  4  3  6500
0  1  5  6  6500
0  1  5  1  6500
0  1  5  1  6500
0  1  5  7  6500
0  1  5  10  6500
0  1  5  5  6500
0  1  5  11  6500
0  1  5  12  6500
0  1  5  14  6500
0  1  5  0  6500
0  1  5  12  6500
0  1  6  2  6500
0  1  6  12  6500
0  1  6  6  6500
0  1  6  10  6500
0  1  7  4  6500
0  1  7  8  6500
0  1  7  2  6500
0  1  7  3  6500
0  1  8  8  6500
0  1  8  5  6500
0  1  8  12  6500
0  1  8  10  6500
0  1  8  9  6500
0  1  9  11  6500
0  1  9  12  6500
0  1  10  14  6500
0  1  10  1  6500
0  1  10  7  6500
0  1  10  12  6500
0  1  11  3  6500
0  1  11  4  6500
0  1  11  4  6500
0  1  11  9  6500
0  1  11  5  6500
0  1  12  10  6500
0  1  12  9  6500
0  1  12  10  6500
0  1  12  3  6500
0  1  12  13  6500
0  1  13  11  6500
0  1  13  2  6500
0  1  13  2  6500
0  1  13  4  6500
0  1  13  15  6500
0  1  13  5  6500
0  1  14  0  6500
0  1  14  1  6500
0  1  14  0  6500
0  1  14  7  6500
0  1  14  12  6500
0  1  15  7  6500
0  1  15  12  6500
1  2  0  8  6500
1  2  0  2  6500
1  2  4  7  6500
1  2  4  2  6500
1  2  4  2  6500
1  2  4  6  6500
1  2  5  8  6500
1  2  6  2  6500
1  2  8  7  6500
1  2  9  2  6500
1  2  11  8  6500
1  2  11  3  6500
1  2  12  4  6500
1  2  13  2  6500
1  2  14  8  6500
1  2  15  8  6500
0  1  4  11  7000
0  1  4  1  7000
0  1  4  8  7000
0  1  4  0  7000
0  1  4  9  7000
0  1  4  14  7000
0  1  4  5  7000
0  1  4  8  7000
0  1  4  2  7000
0  1  4  7  7000
0  1  4  13  7000
0  1  4  2  7000
0  1  4  7  7000
0  1  4  5  7000
0  1  5  12  7000
0  1  5  10  7000
0  1  5  10  7000
0  1  5  6  7000
0  1  5  10  7000
0  1  5  11  7000
0  1  5  11  7000
0  1  5  7  7000
0  1  5  13  7000
0  1  5  4  7000
0  1  5  1  7000
0  1  5  15  7000
0  1  5  0  7000
0  1  6  14  7000
0  1  6  10  7000
